BASE_YY,SIDO,DIS_TYPE,SEP_CNT,SEP_DV_CNT,EX_SUV_003,EX_SUV_005,EX_SUV_007,EX_SUV_009,EX_SUV_011,EX_SUV_013,EX_SUV_015,EX_SUV_017,EX_SUV_019,EX_SUV_021,EX_SUV_025,EX_SUV_027,EX_SUV_029,EX_SUV_031,EX_SUV_033,EX_SUV_035,EX_SUV_037,EX_SUV_054,EX_SUV_056,EX_SUV_058,EX_SUV_060,mohw_dis1,mohw_dis10,mohw_dis11,mohw_dis12,mohw_dis13,mohw_dis14,mohw_dis15,mohw_dis2,mohw_dis3,mohw_dis4,mohw_dis5,mohw_dis6,mohw_dis7,mohw_dis8,mohw_dis9,ACC_SRU_CNT,ESTI_CNT,MC_STUDENT_CNT,EFF_LOW,EX_VAR_001,EX_VAR_002,EX_VAR_003,EX_VAR_004,EX_VAR_005,EX_VAR_006,EX_VAR_007,EX_VAR_008,EX_VAR_009,EX_VAR_010,EX_VAR_011,EX_VAR_012,EX_VAR_013,EX_VAR_015,EX_VAR_016,EX_VAR_017,EX_VAR_018,EX_VAR_019,EX_VAR_021,EX_VAR_022,EX_VAR_023,EX_VAR_024,EX_VAR_025,EX_VAR_026,EX_VAR_027,EX_VAR_028,EX_VAR_029,EX_VAR_030,EX_VAR_031,EX_VAR_032,EX_VAR_033,EX_VAR_034,EX_VAR_035,EX_VAR_036,EX_VAR_037,EX_VAR_038,EX_VAR_039,EX_VAR_040,EX_VAR_041,EX_VAR_042,EX_VAR_044,EX_VAR_045,EX_VAR_046,EX_VAR_047,EX_VAR_048,EX_VAR_061,EX_VAR_062,EX_VAR_063,EX_VAR_065,EX_VAR_066,EX_VAR_067,EX_VAR_068,EX_VAR_069,EX_VAR_070,EX_VAR_071,EX_VAR_072,EX_VAR_073,EX_VAR_074,EX_VAR_075,EX_VAR_076,EX_VAR_077,EX_VAR_078,EX_VAR_079,EX_VAR_080,EX_VAR_081,EX_VAR_082,EX_VAR_083,EX_VAR_084,GDP,HG2_GD1,MC_BORN_CNT,MC_BORN_RT,MDL3_GD1,STSF_LOW,TOT_BORN_CNT,WLF_ORGNZ_CNT,WORK_TGT_RT
2010,강원,신체_내부신체장애,77,24.0,64.8129226717494,0.0,12.508162798092213,4.673800840379092,2.340824639467173,18.42991227157549,100.78228017369815,12.234643733351728,10.08672069288623,2.2201886620773497,89.03335669246222,101.72420816625383,19.383672005246694,35.405785292391876,66.9093837746501,89.50390063581608,4.3654376958628935,55.17927776221593,25.28352977953573,84.1973802090392,13.136922155535045,7.0,2.0,18.0,1293.0,284.0,142.0,0.0,378.0,6.0,154.0,9.0,45.0,2.0,54.0,283.0,619,277046.0,1828.3176226855223,21.7,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,6.0,12112.0,241.65762711864406,46.2302877546734
2010,강원,신체_외부신체장애,481,61.0,55.611318882863884,0.856577779910627,9.680695901121023,13.994311903172084,9.982786333119202,12.574579890205234,118.79339794443841,9.602433763803708,6.547960105903825,1.0151131634337094,91.33222139281338,98.18886739729771,10.751439541217207,22.441333809863124,63.33015726579509,74.52576285997766,10.199968801286396,26.977401522601408,79.55374665762999,0.47597970800257067,1.0896487934774084,7.0,2.0,18.0,1293.0,284.0,142.0,0.0,378.0,6.0,154.0,9.0,45.0,2.0,54.0,283.0,619,277046.0,1828.3176226855223,21.7,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,6.0,12112.0,241.65762711864406,46.2302877546734
2010,강원,정신_발달장애,1473,131.0,36.60315363160908,4.984463250226931,6.911844539311443,35.065701558751044,9.195951754189007,9.738529157829866,98.23855422874556,13.731034718712639,8.717079706206926,1.9976801318562991,88.27484730616533,95.55912831437695,4.964441936745343,18.595404925803656,54.86136034392592,73.12517400285932,16.578601824171855,25.598115654002875,75.36421280842069,1.484178217605117,0.2320607113842338,7.0,2.0,18.0,1293.0,284.0,142.0,0.0,378.0,6.0,154.0,9.0,45.0,2.0,54.0,283.0,619,277046.0,1828.3176226855223,21.7,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,6.0,12112.0,241.65762711864406,46.2302877546734
2010,강원,정신_정신장애,719,15.0,46.34403761739953,2.438092213046647,19.74029374587741,13.999931342811365,5.74058928929015,15.887830833429835,91.98771480758603,13.355536098591372,11.01415906551761,1.9092828567725315,83.8414909425143,92.3603609309927,8.417022799418785,19.1546239883832,67.79240429622789,93.85244274107761,27.161569625636524,54.554080183879734,62.996525755329095,7.6011731699552065,11.865234375000012,7.0,2.0,18.0,1293.0,284.0,142.0,0.0,378.0,6.0,154.0,9.0,45.0,2.0,54.0,283.0,619,277046.0,1828.3176226855223,21.7,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,6.0,12112.0,241.65762711864406,46.2302877546734
2010,경기,신체_내부신체장애,400,-16.0,64.8129226717494,0.0,12.508162798092213,4.673800840379092,2.340824639467173,18.42991227157549,100.78228017369815,12.234643733351728,10.08672069288623,2.2201886620773497,89.03335669246222,101.72420816625383,19.383672005246694,35.405785292391876,66.9093837746501,89.50390063581608,4.3654376958628935,55.17927776221593,25.28352977953573,84.1973802090392,13.136922155535045,79.0,24.0,184.0,9687.0,2176.0,1227.0,17.0,2951.0,88.0,916.0,89.0,270.0,33.0,341.0,2732.0,2992,2372060.0,6073.17308890054,27.35,2119.929845775363,93.19836334912523,95.37683803550934,88.3506423789999,76.8298196918714,63.885909360969215,72.09063610703211,93.05903578136542,79.86533304021675,47.02722584785204,56.56562381513908,61.55918581384583,75.23838455952907,2291.6203130688023,5.157894736842105,67.84037558685446,20.449897750511248,26.844736842105263,0.0,67.25958702064896,3019.0857047204554,2468.891304347826,1934.2120518688023,8469498147.348427,110057451.03824267,72074329.89904468,8926391.035914682,1632855.13321492,347501.09438841307,1375262709.0638146,224499452.57526493,2.597297297297297,11743.890499955703,35007.65395738339,15599.370552365164,40014.07085746775,11487.0768639889,34445.39130088932,12773.004403894385,34089.511792936544,4.6,28.9,43.2,16.7,6.6,9.909677419354837,40537.450067408994,4077580.7699941956,8.069491525423729,32.804761904761904,41.098347107438016,18.108465608465607,3.2512499999999993,18.6,44.9,20.7,15.9,14.0,9.9,12.2,0.033487546197945306,5412.982387578468,90792.43865149315,24.713899613899617,6027246.581885784,452704.44137862953,26258103.409513693,219500.7430957935,2.1,4.033333333333332,4222.0,3.7,6.833333333333333,7.05,113692.0,1385.0350250178699,41.6066502061588
2010,경기,신체_외부신체장애,3127,222.0,55.611318882863884,0.856577779910627,9.680695901121023,13.994311903172084,9.982786333119202,12.574579890205234,118.79339794443841,9.602433763803708,6.547960105903825,1.0151131634337094,91.33222139281338,98.18886739729771,10.751439541217207,22.441333809863124,63.33015726579509,74.52576285997766,10.199968801286396,26.977401522601408,79.55374665762999,0.47597970800257067,1.0896487934774084,79.0,24.0,184.0,9687.0,2176.0,1227.0,17.0,2951.0,88.0,916.0,89.0,270.0,33.0,341.0,2732.0,2992,2372060.0,6073.17308890054,27.35,2119.929845775363,93.19836334912523,95.37683803550934,88.3506423789999,76.8298196918714,63.885909360969215,72.09063610703211,93.05903578136542,79.86533304021675,47.02722584785204,56.56562381513908,61.55918581384583,75.23838455952907,2291.6203130688023,5.157894736842105,67.84037558685446,20.449897750511248,26.844736842105263,0.0,67.25958702064896,3019.0857047204554,2468.891304347826,1934.2120518688023,8469498147.348427,110057451.03824267,72074329.89904468,8926391.035914682,1632855.13321492,347501.09438841307,1375262709.0638146,224499452.57526493,2.597297297297297,11743.890499955703,35007.65395738339,15599.370552365164,40014.07085746775,11487.0768639889,34445.39130088932,12773.004403894385,34089.511792936544,4.6,28.9,43.2,16.7,6.6,9.909677419354837,40537.450067408994,4077580.7699941956,8.069491525423729,32.804761904761904,41.098347107438016,18.108465608465607,3.2512499999999993,18.6,44.9,20.7,15.9,14.0,9.9,12.2,0.033487546197945306,5412.982387578468,90792.43865149315,24.713899613899617,6027246.581885784,452704.44137862953,26258103.409513693,219500.7430957935,2.1,4.033333333333332,4222.0,3.7,6.833333333333333,7.05,113692.0,1385.0350250178699,41.6066502061588
2010,경기,정신_발달장애,10933,460.0,36.60315363160908,4.984463250226931,6.911844539311443,35.065701558751044,9.195951754189007,9.738529157829866,98.23855422874556,13.731034718712639,8.717079706206926,1.9976801318562991,88.27484730616533,95.55912831437695,4.964441936745343,18.595404925803656,54.86136034392592,73.12517400285932,16.578601824171855,25.598115654002875,75.36421280842069,1.484178217605117,0.2320607113842338,79.0,24.0,184.0,9687.0,2176.0,1227.0,17.0,2951.0,88.0,916.0,89.0,270.0,33.0,341.0,2732.0,2992,2372060.0,6073.17308890054,27.35,2119.929845775363,93.19836334912523,95.37683803550934,88.3506423789999,76.8298196918714,63.885909360969215,72.09063610703211,93.05903578136542,79.86533304021675,47.02722584785204,56.56562381513908,61.55918581384583,75.23838455952907,2291.6203130688023,5.157894736842105,67.84037558685446,20.449897750511248,26.844736842105263,0.0,67.25958702064896,3019.0857047204554,2468.891304347826,1934.2120518688023,8469498147.348427,110057451.03824267,72074329.89904468,8926391.035914682,1632855.13321492,347501.09438841307,1375262709.0638146,224499452.57526493,2.597297297297297,11743.890499955703,35007.65395738339,15599.370552365164,40014.07085746775,11487.0768639889,34445.39130088932,12773.004403894385,34089.511792936544,4.6,28.9,43.2,16.7,6.6,9.909677419354837,40537.450067408994,4077580.7699941956,8.069491525423729,32.804761904761904,41.098347107438016,18.108465608465607,3.2512499999999993,18.6,44.9,20.7,15.9,14.0,9.9,12.2,0.033487546197945306,5412.982387578468,90792.43865149315,24.713899613899617,6027246.581885784,452704.44137862953,26258103.409513693,219500.7430957935,2.1,4.033333333333332,4222.0,3.7,6.833333333333333,7.05,113692.0,1385.0350250178699,41.6066502061588
2010,경기,정신_정신장애,1995,103.0,46.34403761739953,2.438092213046647,19.74029374587741,13.999931342811365,5.74058928929015,15.887830833429835,91.98771480758603,13.355536098591372,11.01415906551761,1.9092828567725315,83.8414909425143,92.3603609309927,8.417022799418785,19.1546239883832,67.79240429622789,93.85244274107761,27.161569625636524,54.554080183879734,62.996525755329095,7.6011731699552065,11.865234375000012,79.0,24.0,184.0,9687.0,2176.0,1227.0,17.0,2951.0,88.0,916.0,89.0,270.0,33.0,341.0,2732.0,2992,2372060.0,6073.17308890054,27.35,2119.929845775363,93.19836334912523,95.37683803550934,88.3506423789999,76.8298196918714,63.885909360969215,72.09063610703211,93.05903578136542,79.86533304021675,47.02722584785204,56.56562381513908,61.55918581384583,75.23838455952907,2291.6203130688023,5.157894736842105,67.84037558685446,20.449897750511248,26.844736842105263,0.0,67.25958702064896,3019.0857047204554,2468.891304347826,1934.2120518688023,8469498147.348427,110057451.03824267,72074329.89904468,8926391.035914682,1632855.13321492,347501.09438841307,1375262709.0638146,224499452.57526493,2.597297297297297,11743.890499955703,35007.65395738339,15599.370552365164,40014.07085746775,11487.0768639889,34445.39130088932,12773.004403894385,34089.511792936544,4.6,28.9,43.2,16.7,6.6,9.909677419354837,40537.450067408994,4077580.7699941956,8.069491525423729,32.804761904761904,41.098347107438016,18.108465608465607,3.2512499999999993,18.6,44.9,20.7,15.9,14.0,9.9,12.2,0.033487546197945306,5412.982387578468,90792.43865149315,24.713899613899617,6027246.581885784,452704.44137862953,26258103.409513693,219500.7430957935,2.1,4.033333333333332,4222.0,3.7,6.833333333333333,7.05,113692.0,1385.0350250178699,41.6066502061588
2010,경남,신체_내부신체장애,212,39.0,64.8129226717494,0.0,12.508162798092213,4.673800840379092,2.340824639467173,18.42991227157549,100.78228017369815,12.234643733351728,10.08672069288623,2.2201886620773497,89.03335669246222,101.72420816625383,19.383672005246694,35.405785292391876,66.9093837746501,89.50390063581608,4.3654376958628935,55.17927776221593,25.28352977953573,84.1973802090392,13.136922155535045,15.0,4.0,28.0,2510.0,623.0,301.0,2.0,853.0,20.0,269.0,15.0,43.0,10.0,128.0,727.0,1386,631387.0,1880.7605134893954,22.35,972.1134448795538,70.85842439749932,76.82532958637998,69.40158612032435,73.77619454015714,46.905849512600994,216.0764101056301,68.14663997363759,61.82321237062845,34.46774215918629,30.295179961984218,36.395012163739175,63.72950232373618,841.8232104121474,36.300000000000004,140.8761904761905,279.752,118.29985228951254,0.0,0.0,200.85964912280704,236.8595113438045,166.05625,2740240571.288052,53804176.472628586,56340292.12581596,333146.22098839225,0.0,342601.7479045368,7736436.241063249,103522656.57559173,3.735555555555555,55979.758541423944,0.0,44720.64296907216,100424.32555688622,40710.705670103096,98142.56717791411,54147.604736842106,118211.11258064516,4.2,27.3,40.6,22.7,5.1,10.17529411764706,13204.802470138946,1312110.3053115443,6.89074074074074,43.890625,38.67822580645161,17.40313901345291,2.4242424242424243,19.7,48.9,23.8,11.9,10.2,18.4,13.1,0.011581133892259303,1408.3542417112099,25336.9115988959,23.701716738197426,2778188.48858089,166413.25096098226,12424015.769507,111001.84162969103,3.5,4.033333333333332,1465.0,4.8,6.833333333333333,6.6,30320.0,283.4690553745928,48.84161712247325
2010,경남,신체_외부신체장애,1107,117.0,55.611318882863884,0.856577779910627,9.680695901121023,13.994311903172084,9.982786333119202,12.574579890205234,118.79339794443841,9.602433763803708,6.547960105903825,1.0151131634337094,91.33222139281338,98.18886739729771,10.751439541217207,22.441333809863124,63.33015726579509,74.52576285997766,10.199968801286396,26.977401522601408,79.55374665762999,0.47597970800257067,1.0896487934774084,15.0,4.0,28.0,2510.0,623.0,301.0,2.0,853.0,20.0,269.0,15.0,43.0,10.0,128.0,727.0,1386,631387.0,1880.7605134893954,22.35,972.1134448795538,70.85842439749932,76.82532958637998,69.40158612032435,73.77619454015714,46.905849512600994,216.0764101056301,68.14663997363759,61.82321237062845,34.46774215918629,30.295179961984218,36.395012163739175,63.72950232373618,841.8232104121474,36.300000000000004,140.8761904761905,279.752,118.29985228951254,0.0,0.0,200.85964912280704,236.8595113438045,166.05625,2740240571.288052,53804176.472628586,56340292.12581596,333146.22098839225,0.0,342601.7479045368,7736436.241063249,103522656.57559173,3.735555555555555,55979.758541423944,0.0,44720.64296907216,100424.32555688622,40710.705670103096,98142.56717791411,54147.604736842106,118211.11258064516,4.2,27.3,40.6,22.7,5.1,10.17529411764706,13204.802470138946,1312110.3053115443,6.89074074074074,43.890625,38.67822580645161,17.40313901345291,2.4242424242424243,19.7,48.9,23.8,11.9,10.2,18.4,13.1,0.011581133892259303,1408.3542417112099,25336.9115988959,23.701716738197426,2778188.48858089,166413.25096098226,12424015.769507,111001.84162969103,3.5,4.033333333333332,1465.0,4.8,6.833333333333333,6.6,30320.0,283.4690553745928,48.84161712247325
